0.3,3,0.8726646259971647
-1,1,0,-2,59.519946421888214
1,-1,0,-2,43.599752283599436
-2,1,0,-1,30.40016291479801
-2,2,0,-2,54.50244285773139
0,-1,0,-1,28.67721194135403
-1,-1,0,0,4.115432631338333
-1,-1,1,-1,32.79882169113104
-1,0,0,-1,24.358987330493306
-2,3,0,1,2.7583744093110503
-2,2,0,2,6.0873028634880875
-2,1,1,2,5.5860720384822375
-2,2,1,1,2.785837394810523
1,-1,0,2,9.675066492024257
-1,3,1,-1,23.690218575752148
0,3,0,-1,19.324038613370455
2,0,0,0,2.7480013863108343
2,2,0,-2,54.029736176842135
1,0,0,1,2.746773857186417
-2,3,1,0,6.560382787647583
-1,0,1,2,17.825265318584208
2,0,1,-1,25.354632768289836
0,3,1,-2,53.642877035932116
1,-1,1,1,2.8416295525412743
0,1,0,1,2.7326576280130084
0,2,1,-1,20.39105083385974
-1,1,0,2,4.505556333677472
-1,3,0,0,2.760465888542625
2,-1,0,1,8.524519342682625
-1,1,1,1,2.7764642451752244
2,-1,1,0,2.8166972347512917
1,1,1,-1,26.56905268762394
1,2,0,-1,19.349528330879277
-1,2,1,0,2.814984481046301
0,-1,1,2,9.995743901200523
2,1,0,-1,20.61328403838171
1,3,0,-2,52.41782000540583
-1,2,0,1,2.7413982672540262
0,1,1,0,2.7684611060399784
1,2,1,-2,54.86870829639674
0,2,0,0,2.7393789203061742
2,1,1,-2,164.46337667168416
1,1,0,0,2.736289605094166
1,0,1,0,2.775128917209726
-2,0,0,-1,32.214919296423055
-2,-1,0,0,5.789947330656783
-2,-1,1,-1,50.49089205155428
-2,0,1,-2,63.118801401176405
-2,1,0,-2,64.76511143951731
-1,-1,0,-1,25.288362409558363
-1,-1,1,-2,53.87775706580469
-1,0,0,-2,65.20729059889065
0,-1,0,-2,63.63715009469858
-2,3,0,2,6.887552158222105
-2,2,1,2,6.637160027869467
0,2,0,1,2.7399482666276826
2,1,0,0,2.7502766994832286
1,2,1,-1,19.43018892883298
2,-1,0,2,15.043818206844266
2,2,1,-2,54.659570113140354
2,-1,1,1,5.965088465886555
-2,3,1,1,2.8171841569632017
-1,1,1,2,4.796536677685734
1,0,0,2,8.426518028551016
-1,2,0,2,4.5917905194114175
1,1,0,1,2.7396442058647614
0,2,1,0,2.777666449180008
1,3,0,-1,19.67696299566023
-1,2,1,1,2.774118693449236
-1,3,0,1,2.7496274573853863
1,1,1,0,2.7755257064139007
-1,3,1,0,4.306416309225258
0,3,0,0,2.7555943954434987
1,2,0,0,2.743931674567318
0,1,1,1,2.774808383047578
2,3,0,-2,55.438323696146234
0,3,1,-1,22.036922999682226
1,-1,1,2,12.2308770532805
2,2,0,-1,19.40386836995537
2,1,1,-1,22.972800153029187
0,1,0,2,4.436490325412928
2,0,1,0,2.7828037653161997
1,3,1,-2,55.35408927293049
2,0,0,1,2.763950053302361
1,0,1,1,2.7884357873951213
-2,-1,0,-1,33.45296047986163
-2,-1,1,-2,72.0252915911653
-2,0,0,-2,46.80856156160133
-1,-1,0,-2,53.2995383167083
0,2,1,1,2.773907652998313
-1,2,1,2,4.748966255325091
-2,3,1,2,8.300217968658346
1,3,0,0,2.7603353956903995
2,3,1,-2,57.373185387480774
-1,3,0,2,4.025006416361537
2,0,0,2,9.099798232513706
-1,3,1,1,2.7901737845157704
2,2,0,0,2.758726809088268
2,1,0,1,2.7565070549649793
0,1,1,2,5.345781468750519
1,3,1,-1,20.53329749987495
2,1,1,0,2.787419662653328
2,-1,1,2,18.390900550845696
1,1,1,1,2.7817527727411675
1,2,0,1,2.7477929118733617
0,2,0,2,2.8390734842652625
1,0,1,2,7.755482963746582
1,2,1,0,2.786997593031139
2,3,0,-1,20.715670983870083
1,1,0,2,6.21564490172985
2,2,1,-1,19.205757291694933
0,3,0,1,2.75385228028123
0,3,1,0,3.8924882726751755
2,0,1,1,2.828443738682945
-2,-1,0,-2,0.004262689231325713
0,3,0,2,2.8081444500262203
-1,3,1,2,7.310943982991279
0,2,1,2,4.055374557016133
2,3,1,-1,24.81988106472948
0,3,1,1,2.788977883559422
2,2,0,1,2.76550869094423
1,1,1,2,9.316601269737873
2,1,0,2,5.519078278844791
2,3,0,0,2.775583160671184
2,0,1,2,10.467038752767321
1,2,0,2,3.6469047052481454
2,1,1,1,2.7893713713610526
2,2,1,0,2.799223066585261
1,2,1,1,2.783613182738984
1,3,0,1,2.765480254688237
1,3,1,0,3.5374899869184397
0,3,1,2,8.24234075720571
1,2,1,2,7.226488019819819
1,3,0,2,2.8630741122097474
1,3,1,1,2.8158118484846
2,1,1,2,9.720239963604799
2,2,0,2,3.4781475499818537
2,2,1,1,2.8003651770799416
2,3,0,1,2.78558731033233
2,3,1,0,5.18820487720504
1,3,1,2,8.797906012123244
2,2,1,2,10.111230467133403
2,3,0,2,2.812151689356206
2,3,1,1,5.016838345246954
2,3,1,2,10.23188406338529
