pdd_x_world,pdd_y_world,pdd_z_world
-0.016822474,-0.043249238,0.070812993
-0.015490158,0.009739626,-0.030598413
-0.015490158,0.009739626,-0.030598413
0.030920377,-0.096620157,0.025543682
0.018378947,-0.080309749,0.025355775
-0.010834732,-0.011910557,0.025374115
-0.010834732,-0.011910557,0.025374115
2.34E-06,-0.031055531,-0.034639735
-0.02084983,-0.018092336,0.042696401
0.028989946,-0.030707406,0.052658051
0.028989946,-0.030707406,0.052658051
0.010899975,-0.072819635,-0.011434035
-0.042659082,5.49E-04,0.009619909
-0.009872355,-0.018388933,0.019539172
-0.009872355,-0.018388933,0.019539172
-0.014522436,-0.034781426,0.00375713
-0.00172218,0.018322283,-0.013057725
0.039706156,-0.045669362,0.001003551
0.039706156,-0.045669362,0.001003551
-0.002733206,-0.053791337,0.04418641
-0.021732099,0.009407329,0.001934475
0.00108494,-0.018577021,0.021890191
0.00108494,-0.018577021,0.021890191
-0.007512662,-0.056708641,0.075206965
0.057183906,-0.022731254,0.002871461
0.074886896,-0.047277872,0.010025765
0.074886896,-0.047277872,0.010025765
-0.001469956,-0.028282307,0.010412892
-0.022616278,0.010422521,0.02015961
0.006818116,-0.029132392,0.005777653
0.006818116,-0.029132392,0.005777653
-0.01110496,-0.014054119,0.023262681
0.071975507,-0.047179047,0.061278563
0.046048585,-0.045416784,-0.008232419
0.046048585,-0.045416784,-0.008232419
-0.015974803,-0.027985688,-0.001123425
0.002563227,-0.014704651,0.049406957
-0.035175737,-0.055605963,0.013148529
-0.035175737,-0.055605963,0.013148529
-0.008300913,0.024939042,-0.045181386
0.048450932,-0.086514704,0.011071309
0.021761483,-0.072942384,0.039406806
0.021761483,-0.072942384,0.039406806
-0.021756576,-0.007883774,-0.02772874
-0.011305716,-0.004380285,-0.006152531
-0.001250046,-0.03684653,0.043279983
-0.001250046,-0.03684653,0.043279983
0.0313772,-0.017611414,-0.011182506
0.054415453,-0.041032854,-0.019308537
-0.021917839,-0.026061144,0.023605717
-0.021917839,-0.026061144,0.023605717
0.003575171,-0.018564915,0.045629889
0.021825358,-0.021872781,-0.031669762
-0.014591745,-0.008739246,-9.41E-04
-0.014591745,-0.008739246,-9.41E-04
0.094097629,-0.035615753,0.025203006
0.016441077,-0.089089483,-0.01164361
-0.063381277,-0.01061596,0.002866508
-0.063381277,-0.01061596,0.002866508
-0.001199375,0.017585821,0.017128607
-0.029498052,-0.06660258,0.069710329
-0.009427688,0.021061361,-0.049788263
-0.009427688,0.021061361,-0.049788263
0.023502994,-0.088913903,0.003330968
0.018582042,-0.083944798,0.049833834
-0.031978667,-0.001627651,0.008414691
-0.031978667,-0.001627651,0.008414691
0.004020275,-0.016799018,-0.044018306
-0.010340615,0.012790057,0.014883397
0.044447903,4.73E-04,-0.009721036
0.044447903,4.73E-04,-0.009721036
0.051954836,-0.042845398,0.00539896
-0.041820239,-0.019125033,0.03325912
0.006376448,-9.19E-04,0.084770374
0.006376448,-9.19E-04,0.084770374
0.005272212,-0.048093386,-0.001864993
-0.023835445,-0.001277501,0.00378015
0.079104424,-0.059409495,-9.59E-04
0.079104424,-0.059409495,-9.59E-04
0.019300297,-0.050580233,-0.027715499
-0.02396352,-0.015863689,0.004523985
0.01671727,8.85E-04,-2.09E-05
0.01671727,8.85E-04,-2.09E-05
-0.006333814,-0.021367049,0.06299714
0.008674663,-0.027715039,8.08E-04
0.060839362,-0.057615969,1.95E-04
0.060839362,-0.057615969,1.95E-04
0.010684316,-0.076302372,0.060502205
-0.006896469,-0.023153421,0.014782673
0.020131988,-0.030155325,0.014067599
0.020131988,-0.030155325,0.014067599
-0.020631135,-0.020506917,0.00550442
0.051748708,-0.056150444,0.054682013
0.03585184,-0.076771624,0.021054
0.03585184,-0.076771624,0.021054
-0.051359821,-0.045824889,0.005423964
-0.014855181,-9.59E-05,0.014954798
0.008526234,-0.046785038,-0.002072252
0.008526234,-0.046785038,-0.002072252
-0.054982763,0.008322421,-0.013074492
0.008996881,-0.067948669,0.0119118
0.017514063,-0.096553683,0.038531922
0.017514063,-0.096553683,0.038531922
-0.031152615,0.023636764,-0.04212663
-0.011541351,-0.003066516,0.023029217
-0.008804395,-0.018331515,0.024466582
-0.008804395,-0.018331515,0.024466582
0.029608913,0.013353079,-0.005705156
0.002747694,-0.137057245,0.015197283
0.010310277,-0.051764309,0.029403413
0.010310277,-0.051764309,0.029403413
-0.004491326,-0.008375037,0.043056548
0.003062596,-0.007039218,0.021470619
0.022191623,0.031148711,0.056456804
0.022191623,0.031148711,0.056456804
0.065054663,-0.012296978,0.030840624
0.059839729,-0.088121377,-0.009394401
-0.039959952,-0.003878076,6.64E-05
-0.039959952,-0.003878076,6.64E-05
-0.002004243,-0.017280156,0.023643313
-0.009587644,-0.035184786,0.034886856
-0.017312933,0.039008714,-0.007980748
-0.017312933,0.039008714,-0.007980748
0.036709175,-0.047141071,-0.021343378
0.051892336,-0.074812591,0.05291779
-0.015485777,-0.004757068,-0.01023839
-0.015485777,-0.004757068,-0.01023839
0.002719091,-0.021831544,-0.004654061
-0.036291637,-0.00713964,0.063912086
0.024988391,0.019873854,0.004398436
0.024988391,0.019873854,0.004398436
0.057251316,-0.088728413,-0.012689975
0.003246569,-0.052887786,-0.003523726
0.003383226,-0.017926758,0.061850481
0.003383226,-0.017926758,0.061850481
0.023673264,-0.024805002,-0.014381776
-0.023331335,-0.020213779,0.001050284
0.035838999,-0.022455327,0.042188819
0.035838999,-0.022455327,0.042188819
0.029219545,-0.077041484,-0.013211298
-0.019089546,-0.030960742,-0.005177021
-0.00687167,0.023880111,0.002212458
-0.00687167,0.023880111,0.002212458
-1.47E-04,-0.019000426,0.02230572
0.035825454,0.042996652,-0.032894645
0.05212035,-0.030593378,-0.010448951
0.05212035,-0.030593378,-0.010448951
0.012661262,-0.074596219,0.037286758
-0.010459031,0.020966921,0.001569889
0.010563542,-0.026594251,0.003072215
0.010563542,-0.026594251,0.003072215
-0.010463501,-0.022929035,0.016527973
0.057295579,-0.001325314,0.004806077
0.065752521,-0.043017026,-0.014192299
0.065752521,-0.043017026,-0.014192299
0.002707973,-0.026844772,0.00885847
0.023299564,-0.006579632,0.057610899
0.021544406,-0.004993916,-0.008875638
0.021544406,-0.004993916,-0.008875638
-0.026998393,0.037555177,0.010250377
0.084656782,-0.071371764,0.028075695
0.038475119,-0.066877849,-0.003833161
0.038475119,-0.066877849,-0.003833161
-0.027298294,0.026832812,-0.013485117
-0.031077057,0.0073065,0.025259411
-0.045651015,-0.018465556,0.019533409
-0.045651015,-0.018465556,0.019533409
0.042005703,0.016050199,-0.026611764
0.038912885,-0.079930499,0.005063496
-0.001660479,-0.080990456,0.040521417
-0.001660479,-0.080990456,0.040521417
-0.011712244,-0.002245419,-0.009490233
0.00639395,0.023516178,-0.028439224
-0.008690648,0.007305668,0.004329023
-0.008690648,0.007305668,0.004329023
0.053856026,0.005585223,0.007514759
0.027489383,-0.069867805,-0.001001032
-0.019790608,-0.028383134,-0.01835859
-0.019790608,-0.028383134,-0.01835859
-0.001703256,0.013926473,0.026327092
-0.007759633,-0.042656071,0.008488736
-0.036809497,0.049136825,-0.017825983
-0.036809497,0.049136825,-0.017825983
0.02931775,-0.085375465,0.027157594
0.009767116,-0.152135864,0.068186127
-0.039319016,-0.031909708,-0.01843206
-0.039319016,-0.031909708,-0.01843206
-0.014404132,-0.011356376,-0.002897623
-0.010462361,-0.012751432,0.057227977
0.022216061,0.04370911,-0.0252786
0.022216061,0.04370911,-0.0252786
0.031500228,-0.069583364,0.006721883
0.030290918,-0.059377708,0.051368695
0.002851011,-0.007406406,0.004408622
0.002851011,-0.007406406,0.004408622
0.027577979,-0.026447996,0.005662632
-0.050472409,0.0302133,0.00973102
0.024900019,-0.02930207,0.037563205
0.024900019,-0.02930207,0.037563205
0.015166163,-0.079282984,-0.029733213
-0.050654683,0.007009199,-0.011291531
0.012657467,0.002519141,0.025853205
0.012657467,0.002519141,0.025853205
0.015306246,-0.007666396,0.007744865
0.006814395,0.032307025,-0.031378891
0.068332933,-0.034453783,-0.006342153
0.068332933,-0.034453783,-0.006342153
0.012940605,-0.054598894,0.013428451
-0.029824339,2.34E-04,0.025346357
0.008689667,-0.025654191,0.013031564
0.008689667,-0.025654191,0.013031564
-0.020422397,-0.016316582,0.046645708
0.035604581,0.032734737,-0.021539463
0.040407766,-0.074786946,-0.004933216
0.040407766,-0.074786946,-0.004933216
0.004554882,-0.052878242,0.024253612
-0.002706334,-0.022781424,0.034972884
0.026223604,-0.014552984,-0.044098362
0.026223604,-0.014552984,-0.044098362
-1.35E-04,0.048627034,-0.024904536
0.063217029,-0.017786194,0.018008443
0.030216092,-0.041695822,-0.021820471
0.030216092,-0.041695822,-0.021820471
-0.060297612,-0.043341406,0.008979843
0.026578486,-0.009257875,0.005340736
0.012362332,-0.015718501,0.0231579
0.012362332,-0.015718501,0.0231579
0.017334431,0.038776554,-0.035165504
0.072846487,-0.054302361,-0.007262922
0.009353476,-0.065958768,0.049636912
0.009353476,-0.065958768,0.049636912
-0.01640931,0.026111243,-0.006136199
0.016366052,-0.030178903,2.76E-04
-0.016124614,-0.030291762,0.038307179
-0.016124614,-0.030291762,0.038307179
0.025022736,-0.002218009,-0.007853967
0.086827397,-0.052780092,0.009260495
0.001383868,-0.031517845,0.015577912
0.001383868,-0.031517845,0.015577912
-0.003441197,-0.011416785,0.038492687
0.022311809,-0.004759827,-0.019523319
-0.007313155,0.014690965,-0.015276942
-0.007313155,0.014690965,-0.015276942
0.078959689,-0.051197454,0.019898362
0.035833031,-0.067710258,0.021075729
-0.048439272,0.035193995,-0.030200969
-0.048439272,0.035193995,-0.030200969
-0.002748769,-0.008385145,0.032315481
-0.008402459,-0.035003204,0.044918444
0.007867634,0.011275152,-0.019376818
0.007867634,0.011275152,-0.019376818
0.061387349,-0.064745702,-0.011235902
-0.003660368,-0.05725988,0.04029556
-0.00946676,-0.029674836,-0.002360869
-0.00946676,-0.029674836,-0.002360869
-0.013716804,-0.016772304,0.024372881
0.001223628,-0.015686238,0.046674643
0.041117035,-0.037390541,0.003675422
0.041117035,-0.037390541,0.003675422
0.07914073,-0.071097188,0.015880769
-0.042762019,-0.027992632,0.011418164
0.014688464,-0.031646468,0.044330243
0.014688464,-0.031646468,0.044330243
-0.013480667,-0.030567968,0.016354999
-0.021077693,-0.007032072,0.015247771
0.080092818,-0.082746647,0.022250956
0.080092818,-0.082746647,0.022250956
0.037219115,-0.051881306,0.032596622
-0.01269312,0.003282336,-6.84E-04
-8.90E-04,-0.025928417,0.014671424
-8.90E-04,-0.025928417,0.014671424
-0.012887349,-0.01229632,0.018129367
0.042914905,-0.029535588,-0.029513409
0.045185663,-0.092256546,0.017243758
0.045185663,-0.092256546,0.017243758
0.024848357,-0.074786551,0.040967412
-0.0197633,0.003053887,-0.007119441
0.001709773,-0.034098744,0.01333477
0.001709773,-0.034098744,0.01333477
-0.0188173,-0.016279643,0.024983693
0.068432845,-0.04824141,0.034562577
0.050732076,-0.074681677,0.002603675
0.050732076,-0.074681677,0.002603675
-0.053671021,-0.034803487,0.002216513
0.023501497,-0.01165737,-0.019208157
0.004736928,-0.043299548,0.029140456
0.004736928,-0.043299548,0.029140456
-0.027717486,0.023835594,-0.018888347
0.035897214,-0.086139612,0.001329023
0.007871074,-0.093554318,0.048770204
0.007871074,-0.093554318,0.048770204
-0.061586514,0.011670903,-0.006861467
0.00776637,4.12E-05,-0.004272914
-0.011647811,-0.020212989,0.031593308
-0.011647811,-0.020212989,0.031593308
0.017501479,0.01618821,-0.013371795
0.055069897,-0.061865438,0.010203958
-0.004404894,-0.029693188,-0.002851185
-0.004404894,-0.029693188,-0.002851185
0.021538313,0.015273632,0.008010375
0.038957145,-0.03469893,0.016060062
-0.004944734,0.042696834,-0.007885618
-0.004944734,0.042696834,-0.007885618
0.058169469,-0.011573937,0.044311188
0.03484242,-0.056739252,-0.039608944
-0.027791241,-0.025660457,0.019306237
-0.027791241,-0.025660457,0.019306237
0.017935073,-0.009344738,0.055386156
0.002794359,-0.048151504,0.028386204
-0.017648757,0.037969328,-0.044812955
-0.017648757,0.037969328,-0.044812955
0.092870727,-0.050989307,0.051166914
0.011026349,-0.074736752,0.017447082
-0.008626312,-0.004079086,-0.012940688
-0.008626312,-0.004079086,-0.012940688
-0.013544152,-0.029424373,-0.022250587
0.003721543,-0.004051021,0.021922683
0.069641106,-0.008541521,0.03195703
0.069641106,-0.008541521,0.03195703
0.073473155,-0.047867451,-0.024043016
-0.007457624,-0.023967212,0.003511655
0.006798951,-0.03374346,-3.16E-04
0.006798951,-0.03374346,-3.16E-04
-0.003438182,-0.02319454,-0.03713309
-0.007884169,0.039521534,-0.006062512
0.063402556,0.00276715,0.010518967
0.063402556,0.00276715,0.010518967
0.046486698,-0.06986329,-0.00661928
-0.052349206,0.01194079,-0.001935901
-0.020687627,-0.005946557,0.008002957
-0.020687627,-0.005946557,0.008002957
-0.013985463,-0.052253664,0.034264345
-0.009458694,-5.81E-04,0.001549413
0.035211321,-0.080364354,0.009695138
0.035211321,-0.080364354,0.009695138
0.005004402,-0.07550513,0.090839356
-0.010371625,-0.01337083,0.033561397
0.030701298,-0.016102124,-0.016363278
0.030701298,-0.016102124,-0.016363278
0.016830577,-0.009565489,0.025133042
0.002721783,0.014447165,-0.003013239
0.032951977,-0.046927709,-0.008231682
0.032951977,-0.046927709,-0.008231682
-0.061214559,-0.014242027,0.002506171
0.010280432,-0.019561747,0.055525724
-0.014281397,-0.055316258,-0.005549714
-0.014281397,-0.055316258,-0.005549714
-0.012331882,0.016847838,-0.02776216
0.091098785,-0.037175611,0.010836631
0.028845048,-0.085668646,0.016781766
0.028845048,-0.085668646,0.016781766
-0.044371992,-0.001661168,-0.047328312
-0.013412708,-0.032388914,0.029853372
-0.027996417,-0.051327758,0.0711983
-0.027996417,-0.051327758,0.0711983
0.030672582,-5.61E-04,-0.051953029
0.045382544,-0.037023086,-0.006433113
0.007264173,-0.032120906,0.062462829
0.007264173,-0.032120906,0.062462829
-0.034605037,0.019170837,-0.012886912
0.018928621,-0.012656963,0.006998791
-0.023193756,0.016470639,0.005198551
-0.023193756,0.016470639,0.005198551
0.042935126,-0.029911816,0.043386091
0.041445535,-0.060465258,0.00952914
-0.032261863,0.006727138,-0.009084395
-0.032261863,0.006727138,-0.009084395
0.025999555,0.00614967,0.067182928
-5.86E-04,-0.039860878,0.009142013
-0.016671294,0.034242362,-0.02179133
-0.016671294,0.034242362,-0.02179133
0.055168726,-0.086771227,0.011079257
-0.0038374,-0.052872423,0.030613482
-0.045348473,0.041341159,-0.042690679
-0.045348473,0.041341159,-0.042690679
0.008643812,-0.005135274,0.021234471
-0.007916919,-0.016759846,0.083140254
0.044555385,-0.025031075,-0.032240726
0.044555385,-0.025031075,-0.032240726
0.067528538,-0.055621296,-0.014609412
0.036738217,-0.057970371,0.026931141
0.003514688,-0.001644326,0.006090245
0.003514688,-0.001644326,0.006090245
0.021192519,-0.024996752,-0.021941457
-0.03404906,0.034137364,-0.017081162
0.091886088,-0.059726458,0.03708801
0.091886088,-0.059726458,0.03708801
0.051823042,-0.058640212,-0.020962898
-0.023252564,0.004806228,0.003185715
0.020327386,0.026955798,0.001710707
0.020327386,0.026955798,0.001710707
0.027228864,0.003904333,0.011349549
0.00363425,0.01117275,-0.024730755
0.069953941,-0.072898097,-0.009490434
0.069953941,-0.072898097,-0.009490434
0.022321323,-0.079551242,0.062224817
-0.029361378,-0.029191326,-0.00578287
0.018313065,0.00439983,0.008835712
0.018313065,0.00439983,0.008835712
-0.016966237,-0.01239033,0.033307247
0.049614482,-0.004142296,-0.012880687
0.034379575,-0.077634819,-0.010749239
0.034379575,-0.077634819,-0.010749239
-0.011130967,-0.035022106,0.028661853
0.006723275,-0.005424446,0.04235753
0.049887948,-0.018138099,-0.015961843
0.049887948,-0.018138099,-0.015961843
-0.025797673,0.015617332,0.003290127
0.060596667,-0.012527822,0.043106388
0.038860425,-0.106901854,0.015315488
0.038860425,-0.106901854,0.015315488
-0.038528819,-0.022146741,0.023291169
0.008937801,-0.004827129,0.036054857
0.005818786,-0.020191465,0.027292194
0.005818786,-0.020191465,0.027292194
-0.005704216,0.024587294,-0.038326249
0.04757376,-0.052686103,-0.005927915
0.025965204,-0.088537499,0.033257343
0.025965204,-0.088537499,0.033257343
-0.003768174,0.011832331,0.010383864
0.010042024,-0.021710537,0.002567942
0.010621451,-0.012029449,0.047025267
0.010621451,-0.012029449,0.047025267
0.068064146,-0.012631074,0.050726566
0.04056311,-0.033855878,-0.037161782
-0.026107455,-0.029355831,0.028091589
-0.026107455,-0.029355831,0.028091589
-0.009293368,-0.008610876,0.008409349
0.00689559,-0.033604138,-0.035168029
0.026877709,0.005313057,-0.013621807
0.026877709,0.005313057,-0.013621807
0.071192034,-0.032907423,0.025826788
0.050921548,-0.083601452,0.030219708
-0.013183822,0.002291141,0.006204512
-0.013183822,0.002291141,0.006204512
-0.0100603,-0.006700404,-0.002331048
-0.01008002,-0.021754125,0.041864533
0.039614979,0.01736553,-0.034912467
0.039614979,0.01736553,-0.034912467
0.039473176,-0.07864663,-0.014499107
0.014036367,-0.07983949,0.048176948
-0.023552245,-0.009641316,0.016477954
-0.023552245,-0.009641316,0.016477954
0.040546387,-0.008561557,0.009503284
-0.024323994,-0.01013209,0.022588626
0.045661941,-0.031305593,0.029023858
0.045661941,-0.031305593,0.029023858
0.063415669,-0.124435887,0.028907595
-0.00380618,-0.033838116,-0.015516482
6.36E-04,-0.015837947,0.041519649
6.36E-04,-0.015837947,0.041519649
-8.34E-04,-0.026663288,-0.028171293
-0.043080788,0.022191133,-0.024592988
0.030340716,-0.085654691,-0.01065998
0.030340716,-0.085654691,-0.01065998
0.032618929,-0.080265589,-0.007555214
-0.024569375,-7.62E-04,-0.016513567
0.031051524,-0.007220055,0.061525263
0.031051524,-0.007220055,0.061525263
-0.029713174,0.003250031,0.04579182
0.012519022,0.041133657,-0.009387522
0.044385046,-0.064246342,-0.012078234
0.044385046,-0.064246342,-0.012078234
0.016243899,-0.076871119,0.051349543
-0.008111211,-0.01358114,0.006063111
0.030726209,-0.023352997,-0.010609786
0.030726209,-0.023352997,-0.010609786
-0.022547543,0.038091905,0.027883517
0.072130732,-0.03671347,0.063456625
0.010689698,-0.076340243,-0.027948877
0.010689698,-0.076340243,-0.027948877
-0.040046178,0.022672148,-0.004495791
-0.014920089,-0.005146035,0.012726407
0.034966718,-0.048802923,0.026183784
0.034966718,-0.048802923,0.026183784
-0.021561891,0.04156841,-0.030529313
0.098017976,-0.103276104,0.01773151
0.027038489,-0.076264456,0.023280947
0.027038489,-0.076264456,0.023280947
-0.018844973,-4.81E-04,-0.001522418
-8.29E-04,-0.062204037,-0.013692185
-0.032277759,-0.038102821,0.028205324
-0.032277759,-0.038102821,0.028205324
0.009901108,-0.017310945,2.93E-04
0.055165898,-0.066120073,0.002334367
-0.018226042,-0.041285049,-2.04E-04
-0.018226042,-0.041285049,-2.04E-04
0.018193856,0.020956395,0.041436166
0.006586866,-0.023336504,-0.035501089
-0.027230721,-0.01997444,-0.003429453
-0.027230721,-0.01997444,-0.003429453
0.073824637,-0.01191205,0.041679673
0.052124653,-0.059060983,-0.015750401
-0.02584831,-0.020747066,0.020565974
-0.02584831,-0.020747066,0.020565974
-0.005185658,0.002185853,0.041318018
0.016231854,-0.042816132,0.029264027
0.016588422,0.041155618,-0.019876886
0.016588422,0.041155618,-0.019876886
0.06623669,-0.095542014,0.036915805
0.02118196,-0.076209985,0.062499292
0.015005423,0.01271061,-0.035622336
0.015005423,0.01271061,-0.035622336
0.023531094,0.005168754,0.002350101
0.034639232,-0.009451789,0.036640912
0.060411524,-3.41E-04,0.019750761
0.060411524,-3.41E-04,0.019750761
0.085356385,-0.087125964,0.008783258
-0.021712674,-0.027018655,0.051637996
-0.00810039,-0.020410826,0.054576147
-0.00810039,-0.020410826,0.054576147
0.028038146,-0.032746945,-0.005257077
-0.016162921,0.00366732,0.009909168
0.074081577,-0.052319095,0.036880005
0.074081577,-0.052319095,0.036880005
0.023223085,-0.101295508,0.01230946
-0.01737256,-0.004765771,0.003100099
-0.012580283,0.038060829,-0.006314662
-0.012580283,0.038060829,-0.006314662
0.035285205,-0.022434905,0.041909888
0.026989924,0.053128202,-0.045820396
0.042518616,-0.065163143,0.010965747
0.042518616,-0.065163143,0.010965747
-0.003572524,-0.097798795,0.072491363
-0.062425036,0.010753755,-0.013625275
0.017003978,-0.035465624,0.009518945
0.017003978,-0.035465624,0.009518945
-0.001084989,-0.015697557,0.03896147
0.066609509,-0.033371575,0.055258177
0.064842664,-0.055117723,-0.014028165
0.064842664,-0.055117723,-0.014028165
-0.025651878,-0.024410633,-0.002497222
0.066626705,-0.023977157,0.096140273
2.05E-04,-0.064973138,0.015080421
2.05E-04,-0.064973138,0.015080421
-0.009900992,0.004291535,-0.005486834
0.055266932,-0.052606378,0.03922604
0.015340547,-0.10027992,0.026587227
0.015340547,-0.10027992,0.026587227
-0.021041071,0.009845913,-0.011512166
0.038584813,-0.02713378,0.012555102
0.008068668,-0.036972616,0.042222146
0.008068668,-0.036972616,0.042222146
0.039390471,0.007762856,-0.012964944
0.057263985,-0.061114356,-0.006698726
0.010436126,-0.04477283,0.003463689
0.010436126,-0.04477283,0.003463689
-0.009637742,-0.013433968,0.008507797
0.013595471,-0.028131293,-0.00729263
-0.011243647,0.026268234,-0.015795505
-0.011243647,0.026268234,-0.015795505
0.059179481,-0.037469745,0.006655741
0.051264893,-0.069339409,0.010022954
-0.033432454,-0.004294094,2.45E-04
-0.033432454,-0.004294094,2.45E-04
0.003231898,0.009961265,0.022983221
0.024539961,-0.027231935,0.021607567
0.004284814,-0.016957378,-0.006525815
0.004284814,-0.016957378,-0.006525815
0.105317079,-0.070104793,0.011656754
0.008577489,-0.071070358,0.020258037
-0.026347166,0.014237037,-0.026849356
-0.026347166,0.014237037,-0.026849356
0.015079763,0.003802336,0.014318748
-0.015040085,-0.00115616,0.008589885
0.058068838,-0.032281343,0.014992991
0.058068838,-0.032281343,0.014992991
0.036260396,-0.080010168,0.031569201
0.029100485,-0.043457884,0.031156257
0.007503296,-0.011917797,0.035191167
0.007503296,-0.011917797,0.035191167
0.030451592,-0.005452939,-0.015191823
-0.031788807,0.009747875,0.029687872
0.067849234,-0.041279119,0.056497864
0.067849234,-0.041279119,0.056497864
0.014726775,-0.068503924,-0.020673389
-0.048802588,0.018589174,-0.010900713
-0.009631478,0.017352074,0.00239085
-0.009631478,0.017352074,0.00239085
-0.00839781,-0.023133783,0.04368769
0.016415659,-0.009580141,0.008571006
0.075437598,-0.058682762,-0.015334525
0.075437598,-0.058682762,-0.015334525
0.019213056,-0.078612342,0.04823079
-0.027127286,0.011923303,-0.00727503
0.006280946,0.00354729,-0.007530547
0.006280946,0.00354729,-0.007530547
0.008358262,-9.34E-04,0.049326442
0.060179763,-0.016600139,-0.001505575
0.060641553,-0.079149842,-5.84E-04
0.060641553,-0.079149842,-5.84E-04
0.004496427,-0.060752191,0.022796363
0.008416062,-0.006070411,0.043343857
0.026994713,-0.049103014,-0.010831782
0.026994713,-0.049103014,-0.010831782
-0.010062001,0.032729372,-0.026011171
0.07168366,-0.015233575,0.017451052
0.002792049,-0.072237328,-0.019143684
0.002792049,-0.072237328,-0.019143684
-0.024101736,-0.017144458,-0.017707596
0.012141785,-0.026403636,0.021804545
0.019193163,-0.064782031,0.067071013
0.019193163,-0.064782031,0.067071013
0.023076199,0.039632462,-0.047432255
0.05336139,-0.098627299,-0.003932307
0.042998705,-0.070050769,0.029076731
0.042998705,-0.070050769,0.029076731
-0.0183549,-0.017545702,0.010742941
0.023085628,-0.063368343,0.002311881
-0.011430333,-0.03717405,0.013021384
-0.011430333,-0.03717405,0.013021384
0.042429008,-0.024964791,0.031219259
0.069885932,-0.068467773,-0.004642325
-0.029122967,-0.025987631,-0.005717475
-0.029122967,-0.025987631,-0.005717475
0.013228437,-0.00195357,0.019632233
0.016414758,-0.076983884,0.023094092
-0.019694924,-0.00740562,-0.001453832
-0.019694924,-0.00740562,-0.001453832
0.065198183,-0.023229295,0.063526027
-4.81E-04,-0.073923707,0.011816305
0.006503564,0.00748065,-0.01137241
0.006503564,0.00748065,-0.01137241
-0.018925881,-0.034181505,0.017520389
-0.016541231,-0.040507462,0.069522358
0.017665572,0.034970138,-0.028363664
0.017665572,0.034970138,-0.028363664
0.042591069,-0.084333941,5.44E-04
0.013912523,-0.068257742,0.036331516
-0.009514591,0.015154968,0.014518565
-0.009514591,0.015154968,0.014518565
0.02173567,-0.078336328,0.009029825
-0.015357844,-0.027126191,0.017987316
0.082033463,-0.029028375,0.023928495
0.082033463,-0.029028375,0.023928495
0.050571237,-0.06851536,0.007477771
-0.029616021,-0.029736146,0.005335945
0.005719204,-0.011275765,0.037796102
0.005719204,-0.011275765,0.037796102
0.027083226,-0.054609507,0.031769566
0.029099934,-0.017312316,0.009584358
0.058178235,-0.033175357,0.007674103
0.058178235,-0.033175357,0.007674103
0.05009973,-0.069624074,0.029390154
-0.032500245,0.010237372,-0.011465706
0.013889844,-0.035207782,0.021845698
0.013889844,-0.035207782,0.021845698
0.00214603,-0.022160299,0.017968958
0.049890477,-0.026754964,-0.010956588
0.036143485,-0.083926544,0.024261268
0.036143485,-0.083926544,0.024261268
-0.009521635,-0.048804667,0.014197586
0.023233576,-0.043591909,0.058396604
0.017607847,-0.040310659,-0.006471535
0.017607847,-0.040310659,-0.006471535
-0.018750859,0.025413102,0.001868508
0.032384738,-0.06676019,0.01799636
0.025813414,-0.089218251,-0.008243239
0.025813414,-0.089218251,-0.008243239
-0.030984644,-0.02849998,0.002837951
-0.011907293,-0.027827237,0.054910168
-0.001235935,-0.032684743,0.019796701
-0.001235935,-0.032684743,0.019796701
-0.00913866,0.012034847,-0.053474799
0.046387367,-0.099613607,-0.005642513
0.010898003,-0.099465415,0.053355429
0.010898003,-0.099465415,0.053355429
-0.030916302,-2.09E-04,-0.041814666
0.02449039,-0.028326137,0.007986561
-0.027293807,0.003580509,0.010935526
-0.027293807,0.003580509,0.010935526
0.05167567,-0.00227208,0.01933039
0.030049462,-0.092610143,-0.005137074
-0.044048402,-0.043716133,-0.019340316
-0.044048402,-0.043716133,-0.019340316
-0.013431169,-0.003403365,0.023885837
0.036178347,-0.058944084,-0.014370354
-0.028467946,0.017823681,-4.15E-04
-0.028467946,0.017823681,-4.15E-04
0.07670746,-0.071283288,0.058537487
0.024584282,-0.082118429,0.007342666
-0.042491525,0.002093619,-0.015010509
-0.042491525,0.002093619,-0.015010509
-0.016463012,0.005256356,0.014322464
-0.017819025,-0.037853692,0.039017264
-0.005936249,0.029973445,-0.042398699
-0.005936249,0.029973445,-0.042398699
0.076814324,-0.077745482,-0.00418698
0.025979007,-0.09031684,0.086358555
-0.006992771,-0.010281586,0.017453806
-0.006992771,-0.010281586,0.017453806
0.004411512,-0.030694408,-0.001434994
-0.040065903,0.010606732,0.041535828
0.041024324,0.005569669,0.025431074
0.041024324,0.005569669,0.025431074
0.07600937,-0.049556796,0.003561628
0.012457076,-0.044163667,0.036811568
0.009021286,-0.017249059,0.070246071
0.009021286,-0.017249059,0.070246071
-0.016493639,-0.035513222,0.007460939
0.013700579,0.003275721,0.011987885
0.064533941,-0.044845983,0.015716089
0.064533941,-0.044845983,0.015716089
0.03533037,-0.120013148,0.048723273
-0.045990478,0.015499536,-0.022093331
-0.019423557,-0.015724586,0.001096378
-0.019423557,-0.015724586,0.001096378
-0.024333626,-0.039059289,0.063147403
0.046843652,0.028566824,-0.047586091
0.08318723,-0.068458259,-0.020901455
0.08318723,-0.068458259,-0.020901455
0.01791418,-0.098675236,0.063539028
